latitude,longitude,e2008g_N,e2008g_n,p
40.2725,-74.5779,3,2,0.666666667
40.2756,-74.5779,2,2,1
40.2764,-74.5779,2,2,1
40.2771,-74.5779,2,2,1
40.2694,-74.5778,2,2,1
40.2712,-74.5778,2,2,1
40.2713,-74.5778,1,1,1
40.2722,-74.5778,2,2,1
40.2725,-74.5778,2,1,0.5
40.2729,-74.5778,2,2,1
40.2757,-74.5778,2,2,1
40.2762,-74.5778,1,1,1
40.2708,-74.5777,2,2,1
40.2709,-74.5777,2,2,1
40.271,-74.5777,2,2,1
40.2718,-74.5777,1,1,1
40.2722,-74.5777,2,2,1
40.2729,-74.5777,3,2,0.666666667
40.2758,-74.5777,2,0,0
40.2694,-74.5776,1,1,1
40.2704,-74.5776,1,1,1
40.2705,-74.5776,2,2,1
40.2706,-74.5776,2,1,0.5
40.2725,-74.5776,2,2,1
40.2807,-74.5776,4,1,0.25
40.2701,-74.5775,2,2,1
40.2702,-74.5775,1,1,1
40.2718,-74.5775,1,0,0
40.2723,-74.5775,1,1,1
40.273,-74.5775,2,2,1
40.2759,-74.5775,2,2,1
40.2695,-74.5774,3,1,0.333333333
40.2719,-74.5774,2,0,0
40.2726,-74.5774,1,1,1
40.276,-74.5774,1,1,1
40.2771,-74.5774,1,1,1
40.2808,-74.5774,4,2,0.5
40.2714,-74.5773,2,2,1
40.2723,-74.5773,2,1,0.5
40.273,-74.5773,3,2,0.666666667
40.2761,-74.5773,2,2,1
40.2696,-74.5772,5,3,0.6
40.271,-74.5772,2,2,1
40.2713,-74.5772,2,1,0.5
40.2719,-74.5772,2,2,1
40.2762,-74.5772,4,1,0.25
40.2769,-74.5772,3,2,0.666666667
40.2697,-74.5771,3,3,1
40.2707,-74.5771,2,2,1
40.2709,-74.5771,1,1,1
40.273,-74.5771,2,2,1
40.2768,-74.5771,2,2,1
40.2809,-74.5771,2,0,0
40.2699,-74.577,2,2,1
40.27,-74.577,2,2,1
40.2702,-74.577,1,0,0
40.2703,-74.577,2,2,1
40.2705,-74.577,1,1,1
40.2731,-74.577,1,1,1
40.2763,-74.577,3,1,0.333333333
40.2765,-74.577,2,2,1
40.2767,-74.577,2,2,1
40.2719,-74.5769,1,1,1
40.281,-74.5769,2,2,1
40.272,-74.5768,1,1,1
40.2724,-74.5768,1,0,0
40.2727,-74.5768,2,2,1
40.2731,-74.5768,2,2,1
40.302,-74.5768,2,0,0
40.3021,-74.5768,5,4,0.8
40.2727,-74.5767,2,2,1
40.2802,-74.5767,1,0,0
40.2812,-74.5767,3,2,0.666666667
40.3019,-74.5767,2,2,1
40.302,-74.5767,2,2,1
40.272,-74.5766,3,2,0.666666667
40.2724,-74.5766,1,1,1
40.2731,-74.5766,3,3,1
40.2802,-74.5766,2,0,0
40.2814,-74.5766,1,1,1
40.302,-74.5766,3,2,0.666666667
40.3021,-74.5766,2,2,1
40.3023,-74.5766,2,2,1
40.2727,-74.5765,2,2,1
40.2802,-74.5765,1,1,1
40.2813,-74.5765,3,1,0.333333333
40.2815,-74.5765,2,2,1
40.302,-74.5765,6,5,0.833333333
40.272,-74.5764,3,2,0.666666667
40.2725,-74.5764,2,2,1
40.2732,-74.5764,2,2,1
40.2803,-74.5764,3,3,1
40.2804,-74.5764,5,4,0.8
40.2805,-74.5764,1,1,1
40.2815,-74.5764,3,3,1
40.2728,-74.5763,2,2,1
40.2732,-74.5763,1,1,1
40.2803,-74.5763,3,3,1
40.2814,-74.5763,4,0,0
40.2721,-74.5762,2,2,1
40.2725,-74.5762,3,3,1
40.2721,-74.5761,1,1,1
40.2728,-74.5761,2,2,1
40.2732,-74.5761,3,3,1
40.2804,-74.5761,2,2,1
40.2806,-74.5761,2,2,1
40.2815,-74.5761,4,3,0.75
40.2817,-74.5761,2,2,1
40.2976,-74.5761,2,0,0
40.2977,-74.5761,2,2,1
40.2725,-74.576,2,0,0
40.2817,-74.576,2,2,1
40.2721,-74.5759,1,1,1
40.2728,-74.5759,3,2,0.666666667
40.2745,-74.5759,2,2,1
40.2805,-74.5759,1,0,0
40.2807,-74.5759,3,3,1
40.2816,-74.5759,3,1,0.333333333
40.2818,-74.5759,1,1,1
40.2977,-74.5759,9,5,0.555555556
40.2726,-74.5758,1,1,1
40.2746,-74.5758,6,3,0.5
40.2797,-74.5758,3,3,1
40.2722,-74.5757,1,0,0
40.2748,-74.5757,2,2,1
40.2795,-74.5757,2,2,1
40.2806,-74.5757,1,1,1
40.2817,-74.5757,5,2,0.4
40.2818,-74.5757,2,2,1
40.2994,-74.5757,2,2,1
40.2995,-74.5757,3,2,0.666666667
40.2737,-74.5756,2,1,0.5
40.274,-74.5756,2,1,0.5
40.2749,-74.5756,2,2,1
40.2798,-74.5756,3,3,1
40.2808,-74.5756,3,3,1
40.2819,-74.5756,4,2,0.5
40.2995,-74.5756,1,1,1
40.2742,-74.5755,2,1,0.5
40.275,-74.5755,2,2,1
40.2796,-74.5755,2,1,0.5
40.2807,-74.5755,2,2,1
40.2819,-74.5755,2,2,1
40.2727,-74.5754,2,2,1
40.2751,-74.5754,3,2,0.666666667
40.2797,-74.5754,4,3,0.75
40.2818,-74.5754,3,1,0.333333333
40.282,-74.5754,2,2,1
40.2724,-74.5753,1,1,1
40.2752,-74.5753,2,2,1
40.2799,-74.5753,1,0,0
40.2808,-74.5753,1,0,0
40.281,-74.5753,2,2,1
40.2994,-74.5753,3,3,1
40.2996,-74.5753,2,2,1
40.2747,-74.5752,2,2,1
40.2753,-74.5752,2,2,1
40.2798,-74.5752,2,0,0
40.2819,-74.5752,2,2,1
40.2821,-74.5752,3,3,1
40.2955,-74.5752,4,2,0.5
40.2754,-74.5751,2,2,1
40.28,-74.5751,1,0,0
40.2809,-74.5751,1,1,1
40.2811,-74.5751,4,2,0.5
40.2964,-74.5751,7,6,0.857142857
40.2746,-74.575,2,2,1
40.2799,-74.575,2,2,1
40.282,-74.575,2,2,1
40.2963,-74.575,2,2,1
40.2745,-74.5749,2,0,0
40.275,-74.5749,2,2,1
40.282,-74.5749,2,2,1
40.28,-74.5748,3,3,1
40.2812,-74.5748,3,3,1
40.2953,-74.5748,3,2,0.666666667
40.2744,-74.5747,1,1,1
40.2749,-74.5747,2,1,0.5
40.2757,-74.5747,1,0,0
40.2811,-74.5747,3,2,0.666666667
40.2953,-74.5747,2,0,0
40.2744,-74.5746,2,2,1
40.2752,-74.5746,2,2,1
40.2803,-74.5746,2,2,1
40.2813,-74.5746,2,2,1
40.2994,-74.5746,2,2,1
40.2749,-74.5745,2,2,1
40.2757,-74.5745,2,2,1
40.2812,-74.5745,1,1,1
40.2822,-74.5745,3,2,0.666666667
40.2994,-74.5745,8,5,0.625
40.2743,-74.5744,2,2,1
40.2752,-74.5744,2,2,1
40.2801,-74.5744,3,1,0.333333333
40.2804,-74.5744,2,2,1
40.2812,-74.5744,4,2,0.5
40.2742,-74.5743,2,2,1
40.2751,-74.5743,2,2,1
40.2756,-74.5743,1,1,1
40.2802,-74.5743,1,1,1
40.2814,-74.5743,5,3,0.6
40.2823,-74.5743,1,0,0
40.2993,-74.5743,7,5,0.714285714
40.2741,-74.5742,2,2,1
40.2813,-74.5742,4,3,0.75
40.2815,-74.5742,2,2,1
40.2975,-74.5742,2,2,1
40.2977,-74.5742,5,4,0.8
40.2747,-74.5741,2,2,1
40.2803,-74.5741,2,1,0.5
40.2805,-74.5741,2,1,0.5
40.2824,-74.5741,3,2,0.666666667
40.2954,-74.5741,2,2,1
40.2974,-74.5741,1,1,1
40.2975,-74.5741,7,5,0.714285714
40.2977,-74.5741,5,2,0.4
40.2746,-74.574,2,2,1
40.2755,-74.574,1,1,1
40.2816,-74.574,3,2,0.666666667
40.2974,-74.574,2,1,0.5
40.2976,-74.574,4,2,0.5
40.2987,-74.574,6,6,1
40.274,-74.5739,2,2,1
40.2749,-74.5739,2,2,1
40.2806,-74.5739,2,2,1
40.2814,-74.5739,1,1,1
40.2816,-74.5739,1,0,0
40.2956,-74.5739,2,2,1
40.2968,-74.5739,1,1,1
40.2982,-74.5739,2,2,1
40.2985,-74.5739,3,2,0.666666667
40.2987,-74.5739,3,2,0.666666667
40.2988,-74.5739,2,2,1
40.2745,-74.5738,3,3,1
40.2815,-74.5738,3,3,1
40.2965,-74.5738,2,2,1
40.2985,-74.5738,2,0,0
40.2741,-74.5737,3,3,1
40.2749,-74.5737,1,1,1
40.2753,-74.5737,1,1,1
40.2805,-74.5737,1,1,1
40.2807,-74.5737,3,2,0.666666667
40.2817,-74.5737,3,2,0.666666667
40.2826,-74.5737,2,2,1
40.2834,-74.5737,10,9,0.9
40.2958,-74.5737,1,1,1
40.2963,-74.5737,2,2,1
40.2816,-74.5736,2,2,1
40.2742,-74.5735,2,2,1
40.2748,-74.5735,1,0,0
40.2753,-74.5735,1,1,1
40.2806,-74.5735,2,0,0
40.2743,-74.5734,2,2,1
40.2819,-74.5734,2,0,0
40.2828,-74.5734,2,2,1
40.2752,-74.5733,1,1,1
40.2809,-74.5733,5,4,0.8
40.2745,-74.5732,2,0,0
40.2807,-74.5732,2,2,1
40.2809,-74.5732,9,7,0.777777778
40.2746,-74.5731,2,2,1
40.281,-74.5731,2,2,1
40.2818,-74.5731,2,2,1
40.275,-74.573,2,2,1
40.281,-74.573,4,4,1
40.2831,-74.573,6,5,0.833333333
40.2819,-74.5729,2,2,1
40.2821,-74.5729,4,4,1
40.283,-74.5728,2,2,1
40.281,-74.5727,3,3,1
40.282,-74.5727,2,0,0
40.2829,-74.5726,4,2,0.5
40.2821,-74.5725,3,2,0.666666667
40.2811,-74.5724,4,3,0.75
40.2824,-74.5724,1,1,1
40.2828,-74.5724,3,2,0.666666667
40.2822,-74.5723,2,1,0.5
40.2824,-74.5722,2,2,1
40.2826,-74.5722,3,3,1
40.2812,-74.5721,2,2,1
40.2826,-74.5721,4,3,0.75
40.2813,-74.572,2,2,1
40.2825,-74.572,5,5,1
40.2824,-74.5718,1,1,1
40.2808,-74.5716,1,0,0
40.2823,-74.5716,2,2,1
40.2821,-74.5713,2,2,1
40.282,-74.5711,4,2,0.5
40.2819,-74.571,1,0,0
40.2818,-74.5708,2,2,1
40.2817,-74.5707,1,1,1
